"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 16 02:08:59 GMT 2022","Tue Aug 16 02:11:37 GMT 2022","157750","","UI tests - Extension management","","UI tests - Extension management","As a User I can switch between polkadot wallets","As a User I can switch between polkadot wallets",""
"failed","Tue Aug 16 01:52:56 GMT 2022","Tue Aug 16 01:55:34 GMT 2022","157945","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When user cancel a TX, User gets notified","When user cancel a TX, User gets notified",""
"failed","Tue Aug 16 01:47:41 GMT 2022","Tue Aug 16 01:50:19 GMT 2022","157926","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When tx front - fails, User gets notified","When tx front - fails, User gets notified",""
"failed","Tue Aug 16 02:33:17 GMT 2022","Tue Aug 16 02:33:18 GMT 2022","1103","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05",""
"failed","Tue Aug 16 02:25:19 GMT 2022","Tue Aug 16 02:27:57 GMT 2022","158861","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can Swap All MGA tokens -> newToken","As a User I can Swap All MGA tokens -> newToken",""
"failed","Tue Aug 16 02:27:57 GMT 2022","Tue Aug 16 02:30:37 GMT 2022","159772","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can mint All tokens newToken - newToken2","As a User I can mint All tokens newToken - newToken2",""
"failed","Tue Aug 16 02:38:38 GMT 2022","Tue Aug 16 02:38:39 GMT 2022","691","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200",""
"failed","Tue Aug 16 02:19:31 GMT 2022","Tue Aug 16 02:19:32 GMT 2022","716","","UI tests > Balances","","UI tests > Balances","As a User I can see the max possible value in UI","As a User I can see the max possible value in UI",""
"failed","Tue Aug 16 02:24:16 GMT 2022","Tue Aug 16 02:25:17 GMT 2022","61231","","UI main tests - Withdraw - ETH","","UI main tests - Withdraw - ETH","As a User I can Withdraw ETH from Meta extension","As a User I can Withdraw ETH from Meta extension",""
"failed","Tue Aug 16 02:45:01 GMT 2022","Tue Aug 16 02:45:05 GMT 2022","4418","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"failed","Tue Aug 16 02:06:22 GMT 2022","Tue Aug 16 02:08:59 GMT 2022","156909","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"failed","Tue Aug 16 02:41:21 GMT 2022","Tue Aug 16 02:44:59 GMT 2022","217931","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"failed","Tue Aug 16 02:14:14 GMT 2022","Tue Aug 16 02:16:52 GMT 2022","157685","","UI tests - Extension management","","UI tests - Extension management","As a User I can not see hidden wallets in the modal","As a User I can not see hidden wallets in the modal",""
"failed","Tue Aug 16 01:39:42 GMT 2022","Tue Aug 16 01:42:25 GMT 2022","163450","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when Swapping","Modal contains currencies and amounts when Swapping",""
"failed","Tue Aug 16 01:42:25 GMT 2022","Tue Aug 16 01:45:03 GMT 2022","157554","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when providing liquidity","Modal contains currencies and amounts when providing liquidity",""
"failed","Tue Aug 16 02:11:37 GMT 2022","Tue Aug 16 02:14:14 GMT 2022","157902","","UI tests - Extension management","","UI tests - Extension management","As a User I can switch between polkadot wallets using the modal","As a User I can switch between polkadot wallets using the modal",""
"failed","Tue Aug 16 02:33:19 GMT 2022","Tue Aug 16 02:35:57 GMT 2022","157918","","UI tests - A user swapping tokens:","","UI tests - A user swapping tokens:","Token amounts are correectly propagated to the node","Token amounts are correectly propagated to the node",""
"failed","Tue Aug 16 01:55:36 GMT 2022","Tue Aug 16 01:58:14 GMT 2022","157761","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"failed","Tue Aug 16 02:03:30 GMT 2022","Tue Aug 16 02:06:08 GMT 2022","157790","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values",""
"failed","Tue Aug 16 01:50:19 GMT 2022","Tue Aug 16 01:52:56 GMT 2022","157818","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When tx extrinsic - fails, User gets notified","When tx extrinsic - fails, User gets notified",""
"failed","Tue Aug 16 01:58:14 GMT 2022","Tue Aug 16 02:00:52 GMT 2022","157716","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"failed","Tue Aug 16 02:19:38 GMT 2022","Tue Aug 16 02:24:16 GMT 2022","278318","","UI main tests - Deposit - ETH","","UI main tests - Deposit - ETH","As a User I can deposit ETH from Meta extension","As a User I can deposit ETH from Meta extension",""
"failed","Tue Aug 16 02:38:37 GMT 2022","Tue Aug 16 02:38:38 GMT 2022","695","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"failed","Tue Aug 16 02:00:52 GMT 2022","Tue Aug 16 02:03:30 GMT 2022","158352","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"failed","Tue Aug 16 01:45:03 GMT 2022","Tue Aug 16 01:47:41 GMT 2022","157827","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal is visible when burning liquidity","Modal is visible when burning liquidity",""
"skipped","Tue Aug 16 02:19:32 GMT 2022","Tue Aug 16 02:19:32 GMT 2022","0","","UI tests > Balances","","UI tests > Balances","As a User I can see the min/max when withdrawing","As a User I can see the min/max when withdrawing",""
"failed","Tue Aug 16 02:41:17 GMT 2022","Tue Aug 16 02:41:18 GMT 2022","683","","UI tests - A user can create a pool MGA - newToken","","UI tests - A user can create a pool MGA - newToken","As a User I can create a pool","As a User I can create a pool",""
"failed","Tue Aug 16 02:06:09 GMT 2022","Tue Aug 16 02:06:22 GMT 2022","12683","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"failed","Tue Aug 16 02:45:05 GMT 2022","Tue Aug 16 02:45:20 GMT 2022","14500","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
"failed","Tue Aug 16 02:19:32 GMT 2022","Tue Aug 16 02:19:32 GMT 2022","690","","UI tests > Balances","","UI tests > Balances","As a User I can see the min value in UI","As a User I can see the min value in UI",""
"failed","Tue Aug 16 02:33:16 GMT 2022","Tue Aug 16 02:33:17 GMT 2022","723","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100",""
"failed","Tue Aug 16 02:38:36 GMT 2022","Tue Aug 16 02:38:37 GMT 2022","727","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
