"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 20 14:18:51 GMT 2022","Tue Sep 20 14:19:33 GMT 2022","42204","","test/ci/xyk-ci.validate.node.test.ts","","test/ci/xyk-ci.validate.node.test.ts","xyk-CI - Node is up and running","xyk-CI - Node is up and running",""
"failed","Tue Sep 20 14:18:48 GMT 2022","Tue Sep 20 14:18:48 GMT 2022","209","","test/ci/xyk-ci.validate.setup.test.ts","","test/ci/xyk-ci.validate.setup.test.ts","xyk-CI - validate pools created: Pool[0,4]","xyk-CI - validate pools created: Pool[0,4]",""
"skipped","Tue Sep 20 14:18:49 GMT 2022","Tue Sep 20 14:18:49 GMT 2022","0","","test/ci/xyk-ci.validate.setup.test.ts","","test/ci/xyk-ci.validate.setup.test.ts","TODO: Fix me - xyk-CI - validate user got the right Assets","TODO: Fix me - xyk-CI - validate user got the right Assets",""
"failed","Tue Sep 20 14:18:48 GMT 2022","Tue Sep 20 14:18:49 GMT 2022","197","","test/ci/xyk-ci.validate.setup.test.ts","","test/ci/xyk-ci.validate.setup.test.ts","xyk-CI - validate pools created: Pool[0,5]","xyk-CI - validate pools created: Pool[0,5]",""
"failed","Tue Sep 20 14:18:45 GMT 2022","Tue Sep 20 14:18:45 GMT 2022","215","","test/ci/xyk-ci.validate.assetInfo.test.ts","","test/ci/xyk-ci.validate.assetInfo.test.ts","xyk-CI - AssetInfo contains assets for MGA, mKSM, mBTC and mUSD","xyk-CI - AssetInfo contains assets for MGA, mKSM, mBTC and mUSD",""
"failed","Tue Sep 20 14:18:45 GMT 2022","Tue Sep 20 14:18:46 GMT 2022","588","","test/ci/xyk-ci.validate.assetInfo.test.ts","","test/ci/xyk-ci.validate.assetInfo.test.ts","xyk-CI - Check pools for MGA-mKSM, MGA-mBTC and MGA-mUSD","xyk-CI - Check pools for MGA-mKSM, MGA-mBTC and MGA-mUSD",""
