"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Dec 28 01:57:00 GMT 2021","Tue Dec 28 01:57:31 GMT 2021","31230","","UI main tests - Withdraw - ETH","","UI main tests - Withdraw - ETH","As a User I can Withdraw ETH from Meta extension","As a User I can Withdraw ETH from Meta extension",""
"failed","Tue Dec 28 01:37:00 GMT 2021","Tue Dec 28 01:37:58 GMT 2021","57806","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When tx front - fails, User gets notified","When tx front - fails, User gets notified",""
"passed","Tue Dec 28 01:53:44 GMT 2021","Tue Dec 28 01:54:16 GMT 2021","31865","","UI tests > Balances","","UI tests > Balances","As a User I can see the max possible value in UI","As a User I can see the max possible value in UI",""
"passed","Tue Dec 28 01:32:34 GMT 2021","Tue Dec 28 01:34:34 GMT 2021","120003","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when providing liquidity","Modal contains currencies and amounts when providing liquidity",""
"failed","Tue Dec 28 02:12:33 GMT 2021","Tue Dec 28 02:14:28 GMT 2021","114203","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"passed","Tue Dec 28 01:44:54 GMT 2021","Tue Dec 28 01:47:38 GMT 2021","163971","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"passed","Tue Dec 28 02:25:39 GMT 2021","Tue Dec 28 02:25:54 GMT 2021","14999","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"skipped","Tue Dec 28 01:54:47 GMT 2021","Tue Dec 28 01:54:47 GMT 2021","0","","UI tests > Balances","","UI tests > Balances","As a User I can see the min/max when withdrawing","As a User I can see the min/max when withdrawing",""
"passed","Tue Dec 28 01:34:34 GMT 2021","Tue Dec 28 01:37:00 GMT 2021","145826","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal is visible when burning liquidity","Modal is visible when burning liquidity",""
"failed","Tue Dec 28 01:37:58 GMT 2021","Tue Dec 28 01:38:55 GMT 2021","57688","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When tx extrinsic - fails, User gets notified","When tx extrinsic - fails, User gets notified",""
"failed","Tue Dec 28 02:00:11 GMT 2021","Tue Dec 28 02:03:21 GMT 2021","189997","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can mint All tokens newToken - newToken2","As a User I can mint All tokens newToken - newToken2",""
"failed","Tue Dec 28 02:04:44 GMT 2021","Tue Dec 28 02:07:01 GMT 2021","137523","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100",""
"failed","Tue Dec 28 02:19:23 GMT 2021","Tue Dec 28 02:25:38 GMT 2021","374277","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"passed","Tue Dec 28 02:27:17 GMT 2021","Tue Dec 28 02:27:19 GMT 2021","2650","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"failed","Tue Dec 28 01:54:52 GMT 2021","Tue Dec 28 01:57:00 GMT 2021","127724","","UI main tests - Deposit - ETH","","UI main tests - Deposit - ETH","As a User I can deposit ETH from Meta extension","As a User I can deposit ETH from Meta extension",""
"failed","Tue Dec 28 02:18:13 GMT 2021","Tue Dec 28 02:19:20 GMT 2021","66804","","UI tests - A user can create a pool MGA - newToken","","UI tests - A user can create a pool MGA - newToken","As a User I can create a pool","As a User I can create a pool",""
"passed","Tue Dec 28 01:54:16 GMT 2021","Tue Dec 28 01:54:47 GMT 2021","31129","","UI tests > Balances","","UI tests > Balances","As a User I can see the min value in UI","As a User I can see the min value in UI",""
"passed","Tue Dec 28 02:25:54 GMT 2021","Tue Dec 28 02:27:16 GMT 2021","81894","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"failed","Tue Dec 28 02:14:28 GMT 2021","Tue Dec 28 02:16:22 GMT 2021","114112","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200",""
"failed","Tue Dec 28 02:10:37 GMT 2021","Tue Dec 28 02:12:33 GMT 2021","116551","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"passed","Tue Dec 28 01:42:26 GMT 2021","Tue Dec 28 01:44:54 GMT 2021","148375","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"failed","Tue Dec 28 01:47:38 GMT 2021","Tue Dec 28 01:50:37 GMT 2021","178756","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values",""
"failed","Tue Dec 28 02:07:01 GMT 2021","Tue Dec 28 02:09:19 GMT 2021","137633","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05",""
"failed","Tue Dec 28 01:38:55 GMT 2021","Tue Dec 28 01:39:54 GMT 2021","58047","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When user cancel a TX, User gets notified","When user cancel a TX, User gets notified",""
"passed","Tue Dec 28 01:30:30 GMT 2021","Tue Dec 28 01:32:34 GMT 2021","124472","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when Swapping","Modal contains currencies and amounts when Swapping",""
"failed","Tue Dec 28 01:57:33 GMT 2021","Tue Dec 28 02:00:11 GMT 2021","158287","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can Swap All MGA tokens -> newToken","As a User I can Swap All MGA tokens -> newToken",""
"passed","Tue Dec 28 01:39:55 GMT 2021","Tue Dec 28 01:42:26 GMT 2021","150764","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"passed","Tue Dec 28 02:27:19 GMT 2021","Tue Dec 28 02:28:04 GMT 2021","45047","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
