"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Apr 28 03:44:59 GMT 2022","Thu Apr 28 03:44:59 GMT 2022","2","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"failed","Thu Apr 28 04:03:04 GMT 2022","Thu Apr 28 04:03:18 GMT 2022","14109","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
"failed","Thu Apr 28 03:29:55 GMT 2022","Thu Apr 28 03:29:55 GMT 2022","6","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can mint All tokens newToken - newToken2","As a User I can mint All tokens newToken - newToken2",""
"failed","Thu Apr 28 03:17:48 GMT 2022","Thu Apr 28 03:19:53 GMT 2022","125013","","UI main tests - Deposit - ETH","","UI main tests - Deposit - ETH","As a User I can deposit ETH from Meta extension","As a User I can deposit ETH from Meta extension",""
"failed","Thu Apr 28 02:09:46 GMT 2022","Thu Apr 28 02:14:47 GMT 2022","300033","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"failed","Thu Apr 28 03:29:53 GMT 2022","Thu Apr 28 03:29:53 GMT 2022","9","","UI main tests - Withdraw - ETH","","UI main tests - Withdraw - ETH","As a User I can Withdraw ETH from Meta extension","As a User I can Withdraw ETH from Meta extension",""
"failed","Thu Apr 28 02:14:47 GMT 2022","Thu Apr 28 02:19:47 GMT 2022","300005","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"failed","Thu Apr 28 01:49:45 GMT 2022","Thu Apr 28 01:54:45 GMT 2022","300003","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal is visible when burning liquidity","Modal is visible when burning liquidity",""
"failed","Thu Apr 28 03:07:44 GMT 2022","Thu Apr 28 03:07:44 GMT 2022","3","","UI tests > Balances","","UI tests > Balances","As a User I can see the max possible value in UI","As a User I can see the max possible value in UI",""
"failed","Thu Apr 28 03:34:56 GMT 2022","Thu Apr 28 03:34:56 GMT 2022","8","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100",""
"skipped","Thu Apr 28 03:07:44 GMT 2022","Thu Apr 28 03:07:44 GMT 2022","0","","UI tests > Balances","","UI tests > Balances","As a User I can see the min/max when withdrawing","As a User I can see the min/max when withdrawing",""
"failed","Thu Apr 28 01:39:45 GMT 2022","Thu Apr 28 01:44:45 GMT 2022","300039","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when Swapping","Modal contains currencies and amounts when Swapping",""
"failed","Thu Apr 28 03:44:59 GMT 2022","Thu Apr 28 03:44:59 GMT 2022","1","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200",""
"failed","Thu Apr 28 02:29:48 GMT 2022","Thu Apr 28 02:35:52 GMT 2022","364558","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"failed","Thu Apr 28 01:44:45 GMT 2022","Thu Apr 28 01:49:45 GMT 2022","300005","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when providing liquidity","Modal contains currencies and amounts when providing liquidity",""
"failed","Thu Apr 28 02:35:52 GMT 2022","Thu Apr 28 02:42:39 GMT 2022","406112","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"failed","Thu Apr 28 02:49:20 GMT 2022","Thu Apr 28 02:56:01 GMT 2022","401282","","UI tests - Extension management","","UI tests - Extension management","As a User I can switch between polkadot wallets using the modal","As a User I can switch between polkadot wallets using the modal",""
"failed","Thu Apr 28 02:56:01 GMT 2022","Thu Apr 28 03:02:43 GMT 2022","401270","","UI tests - Extension management","","UI tests - Extension management","As a User I can not see hidden wallets in the modal","As a User I can not see hidden wallets in the modal",""
"failed","Thu Apr 28 03:07:44 GMT 2022","Thu Apr 28 03:07:44 GMT 2022","1","","UI tests > Balances","","UI tests > Balances","As a User I can see the min value in UI","As a User I can see the min value in UI",""
