"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Mar 08 01:39:01 GMT 2022","Tue Mar 08 01:39:50 GMT 2022","48261","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal is visible when burning liquidity","Modal is visible when burning liquidity",""
"failed","Tue Mar 08 01:58:19 GMT 2022","Tue Mar 08 01:59:13 GMT 2022","53134","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can mint All tokens newToken - newToken2","As a User I can mint All tokens newToken - newToken2",""
"passed","Tue Mar 08 01:49:00 GMT 2022","Tue Mar 08 01:50:04 GMT 2022","63952","","UI tests - Extension management","","UI tests - Extension management","As a User I can switch between polkadot wallets","As a User I can switch between polkadot wallets",""
"failed","Tue Mar 08 01:37:03 GMT 2022","Tue Mar 08 01:39:01 GMT 2022","118340","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when providing liquidity","Modal contains currencies and amounts when providing liquidity",""
"failed","Tue Mar 08 01:35:05 GMT 2022","Tue Mar 08 01:37:03 GMT 2022","118446","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when Swapping","Modal contains currencies and amounts when Swapping",""
"failed","Tue Mar 08 01:57:25 GMT 2022","Tue Mar 08 01:57:26 GMT 2022","129","","UI main tests - Withdraw - ETH","","UI main tests - Withdraw - ETH","As a User I can Withdraw ETH from Meta extension","As a User I can Withdraw ETH from Meta extension",""
"passed","Tue Mar 08 01:51:06 GMT 2022","Tue Mar 08 01:52:14 GMT 2022","67924","","UI tests - Extension management","","UI tests - Extension management","As a User I can not see hidden wallets in the modal","As a User I can not see hidden wallets in the modal",""
"failed","Tue Mar 08 01:46:05 GMT 2022","Tue Mar 08 01:46:53 GMT 2022","48053","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"failed","Tue Mar 08 02:00:07 GMT 2022","Tue Mar 08 02:00:08 GMT 2022","292","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05",""
"failed","Tue Mar 08 02:01:57 GMT 2022","Tue Mar 08 02:01:57 GMT 2022","288","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"failed","Tue Mar 08 01:41:24 GMT 2022","Tue Mar 08 01:42:11 GMT 2022","47068","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When user cancel a TX, User gets notified","When user cancel a TX, User gets notified",""
"failed","Tue Mar 08 01:39:50 GMT 2022","Tue Mar 08 01:40:37 GMT 2022","47355","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When tx front - fails, User gets notified","When tx front - fails, User gets notified",""
"failed","Tue Mar 08 01:46:53 GMT 2022","Tue Mar 08 01:47:41 GMT 2022","47506","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values",""
"failed","Tue Mar 08 01:53:03 GMT 2022","Tue Mar 08 01:54:12 GMT 2022","69276","","UI tests > Balances","","UI tests > Balances","As a User I can see the max possible value in UI","As a User I can see the max possible value in UI",""
"failed","Tue Mar 08 02:04:01 GMT 2022","Tue Mar 08 02:09:54 GMT 2022","352949","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"passed","Tue Mar 08 01:47:42 GMT 2022","Tue Mar 08 01:47:59 GMT 2022","16976","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"failed","Tue Mar 08 02:00:07 GMT 2022","Tue Mar 08 02:00:07 GMT 2022","308","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100",""
"passed","Tue Mar 08 02:09:56 GMT 2022","Tue Mar 08 02:09:58 GMT 2022","2587","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"failed","Tue Mar 08 01:54:12 GMT 2022","Tue Mar 08 01:55:22 GMT 2022","69358","","UI tests > Balances","","UI tests > Balances","As a User I can see the min value in UI","As a User I can see the min value in UI",""
"failed","Tue Mar 08 02:09:58 GMT 2022","Tue Mar 08 02:10:12 GMT 2022","13665","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
"failed","Tue Mar 08 01:57:27 GMT 2022","Tue Mar 08 01:58:19 GMT 2022","52461","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can Swap All MGA tokens -> newToken","As a User I can Swap All MGA tokens -> newToken",""
"failed","Tue Mar 08 01:42:13 GMT 2022","Tue Mar 08 01:44:11 GMT 2022","117555","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"failed","Tue Mar 08 02:01:57 GMT 2022","Tue Mar 08 02:01:58 GMT 2022","294","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"failed","Tue Mar 08 01:44:11 GMT 2022","Tue Mar 08 01:46:05 GMT 2022","114652","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"passed","Tue Mar 08 01:50:04 GMT 2022","Tue Mar 08 01:51:06 GMT 2022","62037","","UI tests - Extension management","","UI tests - Extension management","As a User I can switch between polkadot wallets using the modal","As a User I can switch between polkadot wallets using the modal",""
"failed","Tue Mar 08 02:00:09 GMT 2022","Tue Mar 08 02:01:03 GMT 2022","53208","","UI tests - A user swapping tokens:","","UI tests - A user swapping tokens:","Token amounts are correectly propagated to the node","Token amounts are correectly propagated to the node",""
"failed","Tue Mar 08 01:55:26 GMT 2022","Tue Mar 08 01:57:25 GMT 2022","119360","","UI main tests - Deposit - ETH","","UI main tests - Deposit - ETH","As a User I can deposit ETH from Meta extension","As a User I can deposit ETH from Meta extension",""
"skipped","Tue Mar 08 01:55:22 GMT 2022","Tue Mar 08 01:55:22 GMT 2022","1","","UI tests > Balances","","UI tests > Balances","As a User I can see the min/max when withdrawing","As a User I can see the min/max when withdrawing",""
