"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 27 14:32:52 GMT 2021","Wed Oct 27 14:38:32 GMT 2021","339583","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"failed","Wed Oct 27 14:09:01 GMT 2021","Wed Oct 27 14:14:47 GMT 2021","345988","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200",""
"failed","Wed Oct 27 13:19:14 GMT 2021","Wed Oct 27 13:19:27 GMT 2021","13221","","UI main tests - Withdraw - ETH","","UI main tests - Withdraw - ETH","As a User I can Withdraw ETH from Meta extension","As a User I can Withdraw ETH from Meta extension",""
"failed","Wed Oct 27 13:52:22 GMT 2021","Wed Oct 27 13:55:01 GMT 2021","158641","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05",""
"failed","Wed Oct 27 12:53:50 GMT 2021","Wed Oct 27 13:02:30 GMT 2021","519544","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"failed","Wed Oct 27 13:08:11 GMT 2021","Wed Oct 27 13:19:14 GMT 2021","663155","","UI main tests - Deposit - ETH","","UI main tests - Deposit - ETH","As a User I can deposit ETH from Meta extension","As a User I can deposit ETH from Meta extension",""
"failed","Wed Oct 27 13:58:20 GMT 2021","Wed Oct 27 14:03:45 GMT 2021","325157","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"failed","Wed Oct 27 14:24:33 GMT 2021","Wed Oct 27 14:32:17 GMT 2021","464275","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"failed","Wed Oct 27 12:36:04 GMT 2021","Wed Oct 27 12:45:06 GMT 2021","542204","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"failed","Wed Oct 27 13:49:25 GMT 2021","Wed Oct 27 13:52:22 GMT 2021","177062","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100",""
"failed","Wed Oct 27 12:45:06 GMT 2021","Wed Oct 27 12:53:50 GMT 2021","523965","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"failed","Wed Oct 27 13:37:50 GMT 2021","Wed Oct 27 13:46:19 GMT 2021","509224","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal is not visible when burning liquidity","Modal is not visible when burning liquidity",""
"failed","Wed Oct 27 14:18:37 GMT 2021","Wed Oct 27 14:24:05 GMT 2021","327587","","UI tests - A user can create a pool MGA - newToken","","UI tests - A user can create a pool MGA - newToken","As a User I can create a pool","As a User I can create a pool",""
"passed","Wed Oct 27 14:38:35 GMT 2021","Wed Oct 27 14:38:40 GMT 2021","5619","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"failed","Wed Oct 27 14:03:45 GMT 2021","Wed Oct 27 14:09:01 GMT 2021","316436","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"passed","Wed Oct 27 14:32:20 GMT 2021","Wed Oct 27 14:32:52 GMT 2021","32634","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"failed","Wed Oct 27 13:29:00 GMT 2021","Wed Oct 27 13:37:50 GMT 2021","529457","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when providing liquidity","Modal contains currencies and amounts when providing liquidity",""
"failed","Wed Oct 27 13:19:29 GMT 2021","Wed Oct 27 13:29:00 GMT 2021","571080","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when Swapping","Modal contains currencies and amounts when Swapping",""
"failed","Wed Oct 27 13:02:30 GMT 2021","Wed Oct 27 13:08:06 GMT 2021","335868","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values",""
"passed","Wed Oct 27 14:38:40 GMT 2021","Wed Oct 27 14:41:53 GMT 2021","192555","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
