"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 20 13:44:07 GMT 2021","Wed Oct 20 13:45:12 GMT 2021","65267","","UI tests - A user can create a pool MGA - newToken","","UI tests - A user can create a pool MGA - newToken","As a User I can create a pool","As a User I can create a pool",""
"failed","Wed Oct 20 13:38:40 GMT 2021","Wed Oct 20 13:40:29 GMT 2021","109220","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200",""
"failed","Wed Oct 20 13:12:25 GMT 2021","Wed Oct 20 13:12:41 GMT 2021","15669","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"failed","Wed Oct 20 13:52:24 GMT 2021","Wed Oct 20 13:52:24 GMT 2021","360","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"passed","Wed Oct 20 13:29:37 GMT 2021","Wed Oct 20 13:31:27 GMT 2021","109878","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.050 , 0.100","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.050 , 0.100",""
"passed","Wed Oct 20 13:35:01 GMT 2021","Wed Oct 20 13:36:48 GMT 2021","106394","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"failed","Wed Oct 20 13:22:59 GMT 2021","Wed Oct 20 13:26:20 GMT 2021","201111","","UI main tests - Withdraw - ETH","","UI main tests - Withdraw - ETH","As a User I can Withdraw ETH from Meta extension","As a User I can Withdraw ETH from Meta extension",""
"failed","Wed Oct 20 13:52:24 GMT 2021","Wed Oct 20 13:52:24 GMT 2021","315","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"passed","Wed Oct 20 13:12:41 GMT 2021","Wed Oct 20 13:16:08 GMT 2021","207158","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"passed","Wed Oct 20 13:16:08 GMT 2021","Wed Oct 20 13:19:36 GMT 2021","207963","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values",""
"failed","Wed Oct 20 13:36:48 GMT 2021","Wed Oct 20 13:38:40 GMT 2021","111839","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"passed","Wed Oct 20 13:52:25 GMT 2021","Wed Oct 20 13:52:32 GMT 2021","6372","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"passed","Wed Oct 20 13:31:27 GMT 2021","Wed Oct 20 13:33:09 GMT 2021","101376","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05",""
"failed","Wed Oct 20 13:19:46 GMT 2021","Wed Oct 20 13:22:59 GMT 2021","192673","","UI main tests - Deposit - ETH","","UI main tests - Deposit - ETH","As a User I can deposit ETH from Meta extension","As a User I can deposit ETH from Meta extension",""
"failed","Wed Oct 20 13:45:27 GMT 2021","Wed Oct 20 13:52:22 GMT 2021","414611","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"failed","Wed Oct 20 13:12:22 GMT 2021","Wed Oct 20 13:12:25 GMT 2021","3427","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"failed","Wed Oct 20 13:52:32 GMT 2021","Wed Oct 20 13:52:49 GMT 2021","17395","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
