"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 15 14:30:38 GMT 2021","Mon Nov 15 14:35:45 GMT 2021","306940","","UI tests - A user can create a pool MGA - newToken","","UI tests - A user can create a pool MGA - newToken","As a User I can create a pool","As a User I can create a pool",""
"failed","Mon Nov 15 13:23:40 GMT 2021","Mon Nov 15 13:28:48 GMT 2021","308216","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"failed","Mon Nov 15 13:18:38 GMT 2021","Mon Nov 15 13:23:40 GMT 2021","302142","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"passed","Mon Nov 15 13:32:46 GMT 2021","Mon Nov 15 13:39:58 GMT 2021","431805","","UI main tests - Deposit - ETH","","UI main tests - Deposit - ETH","As a User I can deposit ETH from Meta extension","As a User I can deposit ETH from Meta extension",""
"passed","Mon Nov 15 13:13:14 GMT 2021","Mon Nov 15 13:18:38 GMT 2021","324278","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"failed","Mon Nov 15 13:28:48 GMT 2021","Mon Nov 15 13:32:39 GMT 2021","230420","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values",""
"passed","Mon Nov 15 14:35:52 GMT 2021","Mon Nov 15 14:40:25 GMT 2021","272721","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"passed","Mon Nov 15 14:40:42 GMT 2021","Mon Nov 15 14:43:59 GMT 2021","196860","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"failed","Mon Nov 15 14:21:13 GMT 2021","Mon Nov 15 14:24:33 GMT 2021","200539","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"failed","Mon Nov 15 13:49:46 GMT 2021","Mon Nov 15 13:55:41 GMT 2021","355537","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can mint All tokens newToken - newToken2","As a User I can mint All tokens newToken - newToken2",""
