"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 16 11:18:53 GMT 2022","Tue Aug 16 11:18:54 GMT 2022","339","","test/ci/xyk-ci.validate.setup.test.ts","","test/ci/xyk-ci.validate.setup.test.ts","xyk-CI - validate pools created: Pool[0,4]","xyk-CI - validate pools created: Pool[0,4]",""
"skipped","Tue Aug 16 11:18:54 GMT 2022","Tue Aug 16 11:18:54 GMT 2022","0","","test/ci/xyk-ci.validate.setup.test.ts","","test/ci/xyk-ci.validate.setup.test.ts","TODO: Fix me - xyk-CI - validate user got the right Assets","TODO: Fix me - xyk-CI - validate user got the right Assets",""
"passed","Tue Aug 16 11:18:54 GMT 2022","Tue Aug 16 11:18:54 GMT 2022","324","","test/ci/xyk-ci.validate.setup.test.ts","","test/ci/xyk-ci.validate.setup.test.ts","xyk-CI - validate pools created: Pool[0,5]","xyk-CI - validate pools created: Pool[0,5]",""
"passed","Tue Aug 16 11:18:57 GMT 2022","Tue Aug 16 11:19:06 GMT 2022","8689","","test/ci/xyk-ci.validate.node.test.ts","","test/ci/xyk-ci.validate.node.test.ts","xyk-CI - Node is up and running","xyk-CI - Node is up and running",""
"passed","Tue Aug 16 11:19:09 GMT 2022","Tue Aug 16 11:19:09 GMT 2022","346","","test/ci/xyk-ci.validate.assetInfo.test.ts","","test/ci/xyk-ci.validate.assetInfo.test.ts","xyk-CI - AssetInfo contains assets for MGA and Ether","xyk-CI - AssetInfo contains assets for MGA and Ether",""
