"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Oct 17 01:41:58 GMT 2021","Sun Oct 17 01:44:40 GMT 2021","161455","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values",""
"passed","Sun Oct 17 02:02:25 GMT 2021","Sun Oct 17 02:02:29 GMT 2021","3329","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"failed","Sun Oct 17 01:52:01 GMT 2021","Sun Oct 17 01:52:22 GMT 2021","20988","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"failed","Sun Oct 17 01:35:06 GMT 2021","Sun Oct 17 01:38:01 GMT 2021","175274","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"passed","Sun Oct 17 02:00:06 GMT 2021","Sun Oct 17 02:00:17 GMT 2021","10465","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"failed","Sun Oct 17 01:55:19 GMT 2021","Sun Oct 17 01:56:04 GMT 2021","44861","","UI tests - A user can create a pool MGA - newToken","","UI tests - A user can create a pool MGA - newToken","As a User I can create a pool","As a User I can create a pool",""
"failed","Sun Oct 17 01:56:08 GMT 2021","Sun Oct 17 02:00:05 GMT 2021","236755","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"passed","Sun Oct 17 01:38:01 GMT 2021","Sun Oct 17 01:41:58 GMT 2021","237188","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"failed","Sun Oct 17 01:44:43 GMT 2021","Sun Oct 17 01:46:40 GMT 2021","116697","","UI main tests - Deposit - ETH","","UI main tests - Deposit - ETH","As a User I can deposit ETH from Meta extension","As a User I can deposit ETH from Meta extension",""
"failed","Sun Oct 17 01:46:40 GMT 2021","Sun Oct 17 01:47:22 GMT 2021","42143","","UI main tests - Withdraw - ETH","","UI main tests - Withdraw - ETH","As a User I can Withdraw ETH from Meta extension","As a User I can Withdraw ETH from Meta extension",""
"failed","Sun Oct 17 01:52:22 GMT 2021","Sun Oct 17 01:52:40 GMT 2021","17839","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"passed","Sun Oct 17 02:00:17 GMT 2021","Sun Oct 17 02:02:24 GMT 2021","126820","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"passed","Sun Oct 17 01:31:25 GMT 2021","Sun Oct 17 01:35:06 GMT 2021","220734","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"failed","Sun Oct 17 01:49:46 GMT 2021","Sun Oct 17 01:50:04 GMT 2021","18533","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05",""
"failed","Sun Oct 17 01:49:19 GMT 2021","Sun Oct 17 01:49:46 GMT 2021","26612","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.050 , 0.100","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.050 , 0.100",""
"passed","Sun Oct 17 02:02:29 GMT 2021","Sun Oct 17 02:03:08 GMT 2021","39558","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
"failed","Sun Oct 17 01:52:40 GMT 2021","Sun Oct 17 01:52:58 GMT 2021","17757","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200",""
