"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Dec 27 12:44:29 GMT 2021","Mon Dec 27 12:48:42 GMT 2021","252540","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can mint All tokens newToken - newToken2","As a User I can mint All tokens newToken - newToken2",""
"failed","Mon Dec 27 12:18:14 GMT 2021","Mon Dec 27 12:18:14 GMT 2021","26","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"failed","Mon Dec 27 13:01:43 GMT 2021","Mon Dec 27 13:03:50 GMT 2021","126741","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"failed","Mon Dec 27 12:18:15 GMT 2021","Mon Dec 27 12:18:16 GMT 2021","92","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"failed","Mon Dec 27 12:27:13 GMT 2021","Mon Dec 27 12:34:39 GMT 2021","445876","","UI main tests - Deposit - ETH","","UI main tests - Deposit - ETH","As a User I can deposit ETH from Meta extension","As a User I can deposit ETH from Meta extension",""
"failed","Mon Dec 27 12:18:12 GMT 2021","Mon Dec 27 12:18:12 GMT 2021","8","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When user cancel a TX, User gets notified","When user cancel a TX, User gets notified",""
"failed","Mon Dec 27 12:18:14 GMT 2021","Mon Dec 27 12:18:14 GMT 2021","18","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values",""
"failed","Mon Dec 27 12:34:39 GMT 2021","Mon Dec 27 12:39:39 GMT 2021","300313","","UI main tests - Withdraw - ETH","","UI main tests - Withdraw - ETH","As a User I can Withdraw ETH from Meta extension","As a User I can Withdraw ETH from Meta extension",""
"failed","Mon Dec 27 12:50:13 GMT 2021","Mon Dec 27 12:53:31 GMT 2021","197450","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100",""
"failed","Mon Dec 27 12:18:12 GMT 2021","Mon Dec 27 12:18:12 GMT 2021","8","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal is visible when burning liquidity","Modal is visible when burning liquidity",""
"failed","Mon Dec 27 12:19:25 GMT 2021","Mon Dec 27 12:21:30 GMT 2021","124650","","UI tests - Extension management","","UI tests - Extension management","As a User I can not see hidden wallets in the modal","As a User I can not see hidden wallets in the modal",""
"failed","Mon Dec 27 13:12:37 GMT 2021","Mon Dec 27 13:14:53 GMT 2021","136172","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"failed","Mon Dec 27 12:18:12 GMT 2021","Mon Dec 27 12:18:12 GMT 2021","17","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When tx front - fails, User gets notified","When tx front - fails, User gets notified",""
"failed","Mon Dec 27 12:39:41 GMT 2021","Mon Dec 27 12:44:29 GMT 2021","288289","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can Swap All MGA tokens -> newToken","As a User I can Swap All MGA tokens -> newToken",""
"failed","Mon Dec 27 12:18:16 GMT 2021","Mon Dec 27 12:19:25 GMT 2021","69510","","UI tests - Extension management","","UI tests - Extension management","As a User I can switch between polkadot wallets using the modal","As a User I can switch between polkadot wallets using the modal",""
"failed","Mon Dec 27 12:18:09 GMT 2021","Mon Dec 27 12:18:12 GMT 2021","2525","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when providing liquidity","Modal contains currencies and amounts when providing liquidity",""
"skipped","Mon Dec 27 12:27:06 GMT 2021","Mon Dec 27 12:27:06 GMT 2021","0","","UI tests > Balances","","UI tests > Balances","As a User I can see the min/max when withdrawing","As a User I can see the min/max when withdrawing",""
"failed","Mon Dec 27 13:15:02 GMT 2021","Mon Dec 27 13:15:06 GMT 2021","3915","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
"failed","Mon Dec 27 13:03:50 GMT 2021","Mon Dec 27 13:05:54 GMT 2021","124504","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"failed","Mon Dec 27 12:53:31 GMT 2021","Mon Dec 27 12:56:50 GMT 2021","199633","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05",""
"failed","Mon Dec 27 12:24:50 GMT 2021","Mon Dec 27 12:26:00 GMT 2021","70745","","UI tests > Balances","","UI tests > Balances","As a User I can see the max possible value in UI","As a User I can see the max possible value in UI",""
"failed","Mon Dec 27 12:18:16 GMT 2021","Mon Dec 27 12:18:16 GMT 2021","107","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"failed","Mon Dec 27 12:26:00 GMT 2021","Mon Dec 27 12:27:06 GMT 2021","65510","","UI tests > Balances","","UI tests > Balances","As a User I can see the min value in UI","As a User I can see the min value in UI",""
"failed","Mon Dec 27 13:05:54 GMT 2021","Mon Dec 27 13:08:45 GMT 2021","170417","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200",""
"failed","Mon Dec 27 12:18:14 GMT 2021","Mon Dec 27 12:18:14 GMT 2021","13","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"failed","Mon Dec 27 12:18:16 GMT 2021","Mon Dec 27 12:18:16 GMT 2021","61","","UI tests - Extension management","","UI tests - Extension management","As a User I can switch between polkadot wallets","As a User I can switch between polkadot wallets",""
"passed","Mon Dec 27 13:14:55 GMT 2021","Mon Dec 27 13:15:02 GMT 2021","7529","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
