"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 09 09:27:55 GMT 2021","Thu Sep 09 09:29:47 GMT 2021","111850","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I get the right values for Pool investment","As a User I get the right values for Pool investment",""
"passed","Thu Sep 09 09:25:37 GMT 2021","Thu Sep 09 09:26:36 GMT 2021","58643","","UI tests - A user can create a pool MGA - newToken","","UI tests - A user can create a pool MGA - newToken","As a User I can create a pool","As a User I can create a pool",""
"passed","Thu Sep 09 09:22:42 GMT 2021","Thu Sep 09 09:23:42 GMT 2021","60027","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"passed","Thu Sep 09 09:31:37 GMT 2021","Thu Sep 09 09:33:25 GMT 2021","108258","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"passed","Thu Sep 09 09:33:29 GMT 2021","Thu Sep 09 09:33:42 GMT 2021","13693","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
"passed","Thu Sep 09 09:29:48 GMT 2021","Thu Sep 09 09:30:07 GMT 2021","18823","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"passed","Thu Sep 09 09:21:38 GMT 2021","Thu Sep 09 09:22:42 GMT 2021","64124","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"passed","Thu Sep 09 09:33:26 GMT 2021","Thu Sep 09 09:33:29 GMT 2021","2375","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"passed","Thu Sep 09 09:30:07 GMT 2021","Thu Sep 09 09:31:33 GMT 2021","86192","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
