"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 27 09:24:06 GMT 2021","Wed Oct 27 09:24:11 GMT 2021","4954","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"passed","Wed Oct 27 09:18:14 GMT 2021","Wed Oct 27 09:18:35 GMT 2021","21097","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"failed","Wed Oct 27 08:32:08 GMT 2021","Wed Oct 27 08:41:01 GMT 2021","533518","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when Swapping","Modal contains currencies and amounts when Swapping",""
"failed","Wed Oct 27 09:18:35 GMT 2021","Wed Oct 27 09:24:04 GMT 2021","328719","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"failed","Wed Oct 27 07:50:28 GMT 2021","Wed Oct 27 07:59:21 GMT 2021","533058","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"passed","Wed Oct 27 08:49:20 GMT 2021","Wed Oct 27 08:57:09 GMT 2021","469627","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal is not visible when burning liquidity","Modal is not visible when burning liquidity",""
"failed","Wed Oct 27 09:11:17 GMT 2021","Wed Oct 27 09:18:11 GMT 2021","414829","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"failed","Wed Oct 27 08:41:01 GMT 2021","Wed Oct 27 08:49:20 GMT 2021","498214","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when providing liquidity","Modal contains currencies and amounts when providing liquidity",""
"failed","Wed Oct 27 08:16:37 GMT 2021","Wed Oct 27 08:19:57 GMT 2021","199802","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values",""
"failed","Wed Oct 27 09:00:01 GMT 2021","Wed Oct 27 09:00:32 GMT 2021","30678","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100",""
"failed","Wed Oct 27 08:30:52 GMT 2021","Wed Oct 27 08:32:06 GMT 2021","73193","","UI main tests - Withdraw - ETH","","UI main tests - Withdraw - ETH","As a User I can Withdraw ETH from Meta extension","As a User I can Withdraw ETH from Meta extension",""
"failed","Wed Oct 27 09:03:50 GMT 2021","Wed Oct 27 09:04:17 GMT 2021","27512","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"failed","Wed Oct 27 07:59:21 GMT 2021","Wed Oct 27 08:08:05 GMT 2021","524145","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"failed","Wed Oct 27 09:04:17 GMT 2021","Wed Oct 27 09:04:46 GMT 2021","29011","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"failed","Wed Oct 27 09:04:46 GMT 2021","Wed Oct 27 09:05:11 GMT 2021","24848","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200",""
