"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 08 02:17:40 GMT 2021","Wed Dec 08 02:17:57 GMT 2021","17795","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"failed","Wed Dec 08 01:39:38 GMT 2021","Wed Dec 08 01:40:42 GMT 2021","63345","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When tx extrinsic - fails, User gets notified","When tx extrinsic - fails, User gets notified",""
"failed","Wed Dec 08 01:34:04 GMT 2021","Wed Dec 08 01:36:04 GMT 2021","119643","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when providing liquidity","Modal contains currencies and amounts when providing liquidity",""
"failed","Wed Dec 08 02:07:52 GMT 2021","Wed Dec 08 02:07:52 GMT 2021","220","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"passed","Wed Dec 08 01:47:00 GMT 2021","Wed Dec 08 01:49:44 GMT 2021","163946","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"failed","Wed Dec 08 01:38:36 GMT 2021","Wed Dec 08 01:39:38 GMT 2021","62146","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When tx front - fails, User gets notified","When tx front - fails, User gets notified",""
"passed","Wed Dec 08 01:41:56 GMT 2021","Wed Dec 08 01:44:32 GMT 2021","155906","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"passed","Wed Dec 08 02:17:57 GMT 2021","Wed Dec 08 02:19:29 GMT 2021","91332","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"failed","Wed Dec 08 02:07:52 GMT 2021","Wed Dec 08 02:07:52 GMT 2021","234","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"skipped","Wed Dec 08 01:57:28 GMT 2021","Wed Dec 08 01:57:28 GMT 2021","0","","UI tests > Balances","","UI tests > Balances","As a User I can see the min/max when withdrawing","As a User I can see the min/max when withdrawing",""
"failed","Wed Dec 08 02:00:28 GMT 2021","Wed Dec 08 02:00:29 GMT 2021","514","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can Swap All MGA tokens -> newToken","As a User I can Swap All MGA tokens -> newToken",""
"passed","Wed Dec 08 01:36:04 GMT 2021","Wed Dec 08 01:38:36 GMT 2021","152344","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal is visible when burning liquidity","Modal is visible when burning liquidity",""
