"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 13 01:46:14 GMT 2021","Mon Sep 13 01:46:17 GMT 2021","3075","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"failed","Mon Sep 13 01:41:04 GMT 2021","Mon Sep 13 01:41:04 GMT 2021","191","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"failed","Mon Sep 13 01:46:08 GMT 2021","Mon Sep 13 01:46:08 GMT 2021","5","","UI tests - A user can create a pool MGA - newToken","","UI tests - A user can create a pool MGA - newToken","As a User I can create a pool","As a User I can create a pool",""
"failed","Mon Sep 13 01:46:13 GMT 2021","Mon Sep 13 01:46:13 GMT 2021","593","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"failed","Mon Sep 13 01:46:17 GMT 2021","Mon Sep 13 01:46:17 GMT 2021","1","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"failed","Mon Sep 13 01:41:04 GMT 2021","Mon Sep 13 01:41:04 GMT 2021","4","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"failed","Mon Sep 13 01:46:17 GMT 2021","Mon Sep 13 01:46:17 GMT 2021","1","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
"failed","Mon Sep 13 01:36:02 GMT 2021","Mon Sep 13 01:36:02 GMT 2021","1","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"failed","Mon Sep 13 01:46:17 GMT 2021","Mon Sep 13 01:46:17 GMT 2021","35","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"failed","Mon Sep 13 01:36:02 GMT 2021","Mon Sep 13 01:36:02 GMT 2021","4","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"failed","Mon Sep 13 01:41:04 GMT 2021","Mon Sep 13 01:41:04 GMT 2021","2","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200",""
