"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 21 01:53:20 GMT 2022","Fri Jan 21 01:54:50 GMT 2022","90095","","UI tests > Balances","","UI tests > Balances","As a User I can see the min value in UI","As a User I can see the min value in UI",""
"passed","Fri Jan 21 02:17:57 GMT 2022","Fri Jan 21 02:18:01 GMT 2022","3531","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"skipped","Fri Jan 21 01:54:50 GMT 2022","Fri Jan 21 01:54:50 GMT 2022","0","","UI tests > Balances","","UI tests > Balances","As a User I can see the min/max when withdrawing","As a User I can see the min/max when withdrawing",""
"passed","Fri Jan 21 02:18:01 GMT 2022","Fri Jan 21 02:18:52 GMT 2022","51656","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
"failed","Fri Jan 21 02:04:53 GMT 2022","Fri Jan 21 02:06:00 GMT 2022","66724","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can mint All tokens newToken - newToken2","As a User I can mint All tokens newToken - newToken2",""
"failed","Fri Jan 21 01:35:12 GMT 2022","Fri Jan 21 01:36:18 GMT 2022","65830","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When tx front - fails, User gets notified","When tx front - fails, User gets notified",""
"failed","Fri Jan 21 01:37:24 GMT 2022","Fri Jan 21 01:38:31 GMT 2022","66436","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When user cancel a TX, User gets notified","When user cancel a TX, User gets notified",""
"failed","Fri Jan 21 01:45:16 GMT 2022","Fri Jan 21 01:48:20 GMT 2022","184481","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"failed","Fri Jan 21 02:09:27 GMT 2022","Fri Jan 21 02:09:28 GMT 2022","366","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"failed","Fri Jan 21 01:48:20 GMT 2022","Fri Jan 21 01:48:21 GMT 2022","738","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"failed","Fri Jan 21 02:07:11 GMT 2022","Fri Jan 21 02:08:18 GMT 2022","67515","","UI tests - A user swapping tokens:","","UI tests - A user swapping tokens:","Token amounts are correectly propagated to the node","Token amounts are correectly propagated to the node",""
"passed","Fri Jan 21 01:48:36 GMT 2022","Fri Jan 21 01:50:42 GMT 2022","125833","","UI tests - Extension management","","UI tests - Extension management","As a User I can not see hidden wallets in the modal","As a User I can not see hidden wallets in the modal",""
"failed","Fri Jan 21 01:41:12 GMT 2022","Fri Jan 21 01:43:00 GMT 2022","108163","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"failed","Fri Jan 21 01:43:00 GMT 2022","Fri Jan 21 01:44:07 GMT 2022","67419","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"failed","Fri Jan 21 01:44:07 GMT 2022","Fri Jan 21 01:45:14 GMT 2022","66702","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values",""
