"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 04 13:14:26 GMT 2021","Thu Nov 04 13:16:12 GMT 2021","105840","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"failed","Thu Nov 04 13:30:44 GMT 2021","Thu Nov 04 13:32:20 GMT 2021","96361","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05",""
"failed","Thu Nov 04 13:40:01 GMT 2021","Thu Nov 04 13:40:32 GMT 2021","30879","","UI tests - A user can create a pool MGA - newToken","","UI tests - A user can create a pool MGA - newToken","As a User I can create a pool","As a User I can create a pool",""
"passed","Thu Nov 04 13:48:01 GMT 2021","Thu Nov 04 13:48:10 GMT 2021","8847","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"failed","Thu Nov 04 13:23:59 GMT 2021","Thu Nov 04 13:25:32 GMT 2021","92407","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can Swap All MGA tokens -> newToken","As a User I can Swap All MGA tokens -> newToken",""
"passed","Thu Nov 04 13:16:12 GMT 2021","Thu Nov 04 13:18:38 GMT 2021","146427","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"failed","Thu Nov 04 13:47:59 GMT 2021","Thu Nov 04 13:48:00 GMT 2021","634","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"failed","Thu Nov 04 13:42:03 GMT 2021","Thu Nov 04 13:47:58 GMT 2021","354559","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"failed","Thu Nov 04 13:34:20 GMT 2021","Thu Nov 04 13:35:02 GMT 2021","42277","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"failed","Thu Nov 04 13:48:10 GMT 2021","Thu Nov 04 13:48:29 GMT 2021","18787","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
