"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 15 02:24:36 GMT 2021","Wed Dec 15 02:25:59 GMT 2021","83127","","UI tests - Extension management","","UI tests - Extension management","As a User I get feedback when extensions are installed and correctly setup","As a User I get feedback when extensions are installed and correctly setup",""
"passed","Wed Dec 15 01:30:07 GMT 2021","Wed Dec 15 01:32:10 GMT 2021","123416","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when Swapping","Modal contains currencies and amounts when Swapping",""
"failed","Wed Dec 15 01:37:51 GMT 2021","Wed Dec 15 01:38:49 GMT 2021","57660","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When tx extrinsic - fails, User gets notified","When tx extrinsic - fails, User gets notified",""
"passed","Wed Dec 15 01:43:36 GMT 2021","Wed Dec 15 01:46:14 GMT 2021","157530","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can burn all liquidity MGA - mETH","As a User I can burn all liquidity MGA - mETH",""
"passed","Wed Dec 15 01:52:52 GMT 2021","Wed Dec 15 01:53:24 GMT 2021","31317","","UI tests > Balances","","UI tests > Balances","As a User I can see the min value in UI","As a User I can see the min value in UI",""
"passed","Wed Dec 15 01:52:19 GMT 2021","Wed Dec 15 01:52:52 GMT 2021","33142","","UI tests > Balances","","UI tests > Balances","As a User I can see the max possible value in UI","As a User I can see the max possible value in UI",""
"failed","Wed Dec 15 01:42:14 GMT 2021","Wed Dec 15 01:43:36 GMT 2021","82800","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint some tokens MGA - mETH","As a User I can mint some tokens MGA - mETH",""
"passed","Wed Dec 15 02:26:00 GMT 2021","Wed Dec 15 02:26:03 GMT 2021","2441","","UI tests: Infra","","UI tests: Infra","Validate that Mangata Frontend up and running","Validate that Mangata Frontend up and running",""
"failed","Wed Dec 15 01:36:54 GMT 2021","Wed Dec 15 01:37:51 GMT 2021","57588","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When tx front - fails, User gets notified","When tx front - fails, User gets notified",""
"failed","Wed Dec 15 02:17:07 GMT 2021","Wed Dec 15 02:18:02 GMT 2021","55271","","UI tests - A user can create a pool MGA - newToken","","UI tests - A user can create a pool MGA - newToken","As a User I can create a pool","As a User I can create a pool",""
"passed","Wed Dec 15 01:32:10 GMT 2021","Wed Dec 15 01:34:10 GMT 2021","119540","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal contains currencies and amounts when providing liquidity","Modal contains currencies and amounts when providing liquidity",""
"failed","Wed Dec 15 02:13:21 GMT 2021","Wed Dec 15 02:15:14 GMT 2021","113495","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200","As a User I get the right values for Pool investment P[2500000000000000000, 5000000000000000000] - I-> 0.100 -Expected - 0.200",""
"failed","Wed Dec 15 01:56:08 GMT 2021","Wed Dec 15 01:59:07 GMT 2021","179416","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can Swap All MGA tokens -> newToken","As a User I can Swap All MGA tokens -> newToken",""
"failed","Wed Dec 15 01:38:49 GMT 2021","Wed Dec 15 01:39:46 GMT 2021","57004","","UI tests - A user gets notified when error","","UI tests - A user gets notified when error","When user cancel a TX, User gets notified","When user cancel a TX, User gets notified",""
"failed","Wed Dec 15 02:18:05 GMT 2021","Wed Dec 15 02:24:20 GMT 2021","374980","","UI tests - Get Tokens from Faucet","","UI tests - Get Tokens from Faucet","As a User I can get test tokens from the faucet","As a User I can get test tokens from the faucet",""
"failed","Wed Dec 15 02:11:27 GMT 2021","Wed Dec 15 02:13:21 GMT 2021","113712","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123","As a User I get the right values for Pool investment P[5000000000000000000, 5000000000000000000] - I-> 0.123 -Expected - 0.123",""
"failed","Wed Dec 15 02:03:37 GMT 2021","Wed Dec 15 02:05:57 GMT 2021","140098","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100","As a User I get the right values for Pool removal P[2499999999999999999, 5000000000000000000] - I-> 2 -Expected - 0.049 , 0.100",""
"failed","Wed Dec 15 01:46:14 GMT 2021","Wed Dec 15 01:49:12 GMT 2021","177857","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values","As a User I can mint in more than one pool [ MGA - mETH ] [ MGA - newTokn ] and get invested values",""
"failed","Wed Dec 15 01:55:35 GMT 2021","Wed Dec 15 01:56:07 GMT 2021","31379","","UI main tests - Withdraw - ETH","","UI main tests - Withdraw - ETH","As a User I can Withdraw ETH from Meta extension","As a User I can Withdraw ETH from Meta extension",""
"skipped","Wed Dec 15 01:53:24 GMT 2021","Wed Dec 15 01:53:24 GMT 2021","0","","UI tests > Balances","","UI tests > Balances","As a User I can see the min/max when withdrawing","As a User I can see the min/max when withdrawing",""
"passed","Wed Dec 15 02:24:21 GMT 2021","Wed Dec 15 02:24:36 GMT 2021","14434","","UI tests - Extension management","","UI tests - Extension management","As a User I get infomed whenever is neccesary to install any extension","As a User I get infomed whenever is neccesary to install any extension",""
"passed","Wed Dec 15 02:26:03 GMT 2021","Wed Dec 15 02:26:53 GMT 2021","49955","","UI tests: Infra","","UI tests: Infra","Validate that Frontend retrieves AssetInfo data","Validate that Frontend retrieves AssetInfo data",""
"failed","Wed Dec 15 01:53:30 GMT 2021","Wed Dec 15 01:55:35 GMT 2021","125492","","UI main tests - Deposit - ETH","","UI main tests - Deposit - ETH","As a User I can deposit ETH from Meta extension","As a User I can deposit ETH from Meta extension",""
"failed","Wed Dec 15 02:05:57 GMT 2021","Wed Dec 15 02:08:13 GMT 2021","136006","","Accuracy tests:","","Accuracy tests:","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05","As a User I get the right values for Pool removal P[2500000000000000000, 5000000000000000000] - I-> 1 -Expected - 0.025 , 0.05",""
"failed","Wed Dec 15 01:59:07 GMT 2021","Wed Dec 15 02:02:20 GMT 2021","193084","","UI tests - A user can use MAX:","","UI tests - A user can use MAX:","As a User I can mint All tokens newToken - newToken2","As a User I can mint All tokens newToken - newToken2",""
"failed","Wed Dec 15 02:09:31 GMT 2021","Wed Dec 15 02:11:27 GMT 2021","116276","","Accuracy tests","","Accuracy tests","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002","As a User I get the right values for Pool investment P[5000000000000000000, 100] - I-> 100000000000 -Expected - 0.000002",""
"passed","Wed Dec 15 01:39:47 GMT 2021","Wed Dec 15 01:42:14 GMT 2021","146192","","UI tests - A user can swap and mint tokens","","UI tests - A user can swap and mint tokens","As a User I can Swap tokens - MGA - mETH","As a User I can Swap tokens - MGA - mETH",""
"passed","Wed Dec 15 01:34:10 GMT 2021","Wed Dec 15 01:36:54 GMT 2021","164075","","UI tests - A user can see the new Modal","","UI tests - A user can see the new Modal","Modal is visible when burning liquidity","Modal is visible when burning liquidity",""
