"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Sep 09 14:15:07 GMT 2022","Fri Sep 09 14:15:07 GMT 2022","198","","test/ci/xyk-ci.validate.setup.test.ts","","test/ci/xyk-ci.validate.setup.test.ts","xyk-CI - validate pools created: Pool[0,4]","xyk-CI - validate pools created: Pool[0,4]",""
"failed","Fri Sep 09 14:15:04 GMT 2022","Fri Sep 09 14:15:04 GMT 2022","198","","test/ci/xyk-ci.validate.assetInfo.test.ts","","test/ci/xyk-ci.validate.assetInfo.test.ts","xyk-CI - AssetInfo contains assets for MGA, mKSM, mBTC and mUSD","xyk-CI - AssetInfo contains assets for MGA, mKSM, mBTC and mUSD",""
"failed","Fri Sep 09 14:15:07 GMT 2022","Fri Sep 09 14:15:07 GMT 2022","189","","test/ci/xyk-ci.validate.setup.test.ts","","test/ci/xyk-ci.validate.setup.test.ts","xyk-CI - validate pools created: Pool[0,5]","xyk-CI - validate pools created: Pool[0,5]",""
"failed","Fri Sep 09 14:15:04 GMT 2022","Fri Sep 09 14:15:05 GMT 2022","557","","test/ci/xyk-ci.validate.assetInfo.test.ts","","test/ci/xyk-ci.validate.assetInfo.test.ts","xyk-CI - Check pools for MGA-mKSM, MGA-mBTC and MGA-mUSD","xyk-CI - Check pools for MGA-mKSM, MGA-mBTC and MGA-mUSD",""
"passed","Fri Sep 09 14:15:09 GMT 2022","Fri Sep 09 14:15:12 GMT 2022","2851","","test/ci/xyk-ci.validate.node.test.ts","","test/ci/xyk-ci.validate.node.test.ts","xyk-CI - Node is up and running","xyk-CI - Node is up and running",""
"skipped","Fri Sep 09 14:15:07 GMT 2022","Fri Sep 09 14:15:07 GMT 2022","0","","test/ci/xyk-ci.validate.setup.test.ts","","test/ci/xyk-ci.validate.setup.test.ts","TODO: Fix me - xyk-CI - validate user got the right Assets","TODO: Fix me - xyk-CI - validate user got the right Assets",""
